facilityType,seNumber,sectionUid,sectionName,dataElementUid,dataElementCode,dhis2DataElementCode,dhis2DataElementName,sortOrder,active
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.1.9,,,3196,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.1.10,,,3197,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.1.11,,,3198,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.1,,,3199,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.2,,,3200,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.3,,,3201,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.4,,,3202,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.5,,,3203,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.6,,,3204,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.7,,,3205,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.8,,,3206,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.9,,,3207,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.10,,,3208,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.11,,,3209,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.12,,,3210,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.13,,,3211,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.4.2.14,,,3212,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.1,,,3213,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.2,,,3214,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.3,,,3215,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.4,,,3216,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.5,,,3217,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.6,,,3218,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.7,,,3219,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.8,,,3220,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.5.1.9,,,3221,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.1,,,3222,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.2,,,3223,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.3,,,3224,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.4,,,3225,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.5,,,3226,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.6,,,3227,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.1.7,,,3228,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.2.1,,,3229,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.2.2,,,3230,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.2.3,,,3231,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.6.2.4,,,3232,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.1.1,,,3233,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.1.2,,,3234,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.1.3,,,3235,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.1.4,,,3236,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.1.5,,,3237,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.2.1,,,3238,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.2.2,,,3239,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.2.3,,,3240,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.2.4,,,3241,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.1,,,3242,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.2,,,3243,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.3,,,3244,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.4,,,3245,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.5,,,3246,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.3.6,,,3247,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.1,,,3248,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.2,,,3249,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.3,,,3250,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.4,,,3251,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.5,,,3252,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.6,,,3253,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.7.4.7,,,3254,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.1,,,3255,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.2,,,3256,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.3,,,3257,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.4,,,3258,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.5,,,3259,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.8.1.6,,,3260,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.9.1.1,,,3261,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.9.1.2,,,3262,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.9.1.3,,,3263,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.9.1.4,,,3264,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.9.1.5,,,3265,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.1,,,3266,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.2,,,3267,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.3,,,3268,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.4,,,3269,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.5,,,3270,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.6,,,3271,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.10.1.7,,,3272,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.1,,,3273,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.2,,,3274,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.3,,,3275,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.4,,,3276,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.5,,,3277,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.6,,,3278,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.7,,,3279,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.8,,,3280,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.9,,,3281,TRUE
HOSPITAL,42,,Psychiatric Forensic Service,,42.11.1.10,,,3282,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.1.1,,,3283,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.1.2,,,3284,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.1.3,,,3285,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.1.4,,,3286,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.2.1,,,3287,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.2.2,,,3288,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.2.3,,,3289,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.2.4,,,3290,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.2.5,,,3291,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.1,,,3292,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.2,,,3293,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.3,,,3294,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.4,,,3295,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.5,,,3296,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.6,,,3297,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.7,,,3298,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.1.3.8,,,3299,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.1.1,,,3300,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.1.2,,,3301,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.1.3,,,3302,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.1.4,,,3303,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.1.5,,,3304,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.1,,,3305,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.2,,,3306,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.3,,,3307,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.4,,,3308,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.5,,,3309,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.6,,,3310,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.7,,,3311,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.8,,,3312,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.9,,,3313,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.10,,,3314,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.11,,,3315,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.12,,,3316,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.13,,,3317,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.14,,,3318,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.15,,,3319,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.2.16,,,3320,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.3.1,,,3321,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.3.2,,,3322,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.3.3,,,3323,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.2.3.4,,,3324,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.1,,,3325,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.2,,,3326,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.3,,,3327,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.4,,,3328,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.5,,,3329,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.6,,,3330,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.1.7,,,3331,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.1,,,3332,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.2,,,3333,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.3,,,3334,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.4,,,3335,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.5,,,3336,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.6,,,3337,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.7,,,3338,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.8,,,3339,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.9,,,3340,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.2.10,,,3341,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.3.1,,,3342,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.3.2,,,3343,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.3.3,,,3344,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.3.4,,,3345,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.3.5,,,3346,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.1,,,3347,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.2,,,3348,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.3,,,3349,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.4,,,3350,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.5,,,3351,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.4.6,,,3352,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.5.1,,,3353,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.5.2,,,3354,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.5.3,,,3355,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.1,,,3356,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.2,,,3357,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.3,,,3358,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.4,,,3359,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.5,,,3360,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.3.6.6,,,3361,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.1,,,3362,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.2,,,3363,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.3,,,3364,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.4,,,3365,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.5,,,3366,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.6,,,3367,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.7,,,3368,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.8,,,3369,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.9,,,3370,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.10,,,3371,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.1.11,,,3372,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.1,,,3373,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.2,,,3374,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.3,,,3375,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.4,,,3376,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.5,,,3377,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.6,,,3378,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.7,,,3379,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.8,,,3380,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.9,,,3381,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.10,,,3382,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.11,,,3383,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.12,,,3384,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.13,,,3385,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.4.2.14,,,3386,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.1,,,3387,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.2,,,3388,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.3,,,3389,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.4,,,3390,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.5,,,3391,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.6,,,3392,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.7,,,3393,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.8,,,3394,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.5.1.9,,,3395,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.1,,,3396,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.2,,,3397,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.3,,,3398,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.4,,,3399,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.5,,,3400,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.6,,,3401,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.1.7,,,3402,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.2.1,,,3403,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.2.2,,,3404,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.2.3,,,3405,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.6.2.4,,,3406,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.1.1,,,3407,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.1.2,,,3408,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.1.3,,,3409,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.1.4,,,3410,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.1.5,,,3411,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.2.1,,,3412,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.2.2,,,3413,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.2.3,,,3414,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.2.4,,,3415,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.1,,,3416,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.2,,,3417,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.3,,,3418,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.4,,,3419,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.5,,,3420,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.3.6,,,3421,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.1,,,3422,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.2,,,3423,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.3,,,3424,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.4,,,3425,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.5,,,3426,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.6,,,3427,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.7.4.7,,,3428,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.1,,,3429,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.2,,,3430,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.3,,,3431,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.4,,,3432,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.5,,,3433,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.8.1.6,,,3434,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.9.1.1,,,3435,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.9.1.2,,,3436,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.9.1.3,,,3437,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.9.1.4,,,3438,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.9.1.5,,,3439,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.1,,,3440,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.2,,,3441,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.3,,,3442,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.4,,,3443,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.5,,,3444,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.6,,,3445,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.10.1.7,,,3446,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.1,,,3447,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.2,,,3448,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.3,,,3449,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.4,,,3450,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.5,,,3451,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.6,,,3452,TRUE
HOSPITAL,43,,Psychiatric Mentally Handicapped Care,,43.11.1.7,,,3453,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.1.1,,,3454,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.1.2,,,3455,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.1.3,,,3456,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.1.4,,,3457,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.2.1,,,3458,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.2.2,,,3459,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.2.3,,,3460,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.2.4,,,3461,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.2.5,,,3462,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.1,,,3463,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.2,,,3464,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.3,,,3465,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.4,,,3466,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.5,,,3467,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.6,,,3468,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.7,,,3469,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.1.3.8,,,3470,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.1.1,,,3471,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.1.2,,,3472,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.1.3,,,3473,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.1.4,,,3474,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.1.5,,,3475,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.1,,,3476,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.2,,,3477,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.3,,,3478,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.4,,,3479,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.5,,,3480,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.6,,,3481,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.7,,,3482,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.8,,,3483,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.9,,,3484,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.10,,,3485,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.11,,,3486,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.12,,,3487,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.13,,,3488,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.2.14,,,3489,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.3.1,,,3490,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.3.2,,,3491,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.3.3,,,3492,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.3.4,,,3493,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.3.5,,,3494,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.4.1,,,3495,TRUE
HOSPITAL,44,,Psychiatric Rehabilitation Care,,44.2.4.2,,,3496,TRUE
